longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_num,rooms_per_household,bedrooms_per_room,population_per_household,Price
-123.78,36.66,28.2,686.0,143.0,999.0,480.0,6.5686,1,1.4282,0.2083,2.0817,304718.74
-117.55,38.47,41.1,1222.0,269.0,692.0,337.0,3.0516,2,3.6298,0.2198,2.0552,238820.27
-121.05,39.31,15.8,1313.0,223.0,3030.0,1139.0,6.6994,0,1.1525,0.1702,2.6593,315364.83
-119.65,38.61,42.0,3230.0,746.0,2966.0,1161.0,3.6059,1,2.7807,0.2309,2.554,213590.03
-117.51,33.66,16.8,1173.0,279.0,1304.0,628.0,6.6714,0,1.8676,0.2376,2.077,329207.66
-115.2,35.4,7.2,903.0,212.0,3668.0,1142.0,4.7423,0,0.791,0.2352,3.2136,150017.07
-116.06,39.44,28.2,2635.0,537.0,703.0,314.0,12.3747,2,8.3867,0.2037,2.2384,500001.0
-119.83,40.82,49.2,1172.0,216.0,1649.0,691.0,2.8972,0,1.6964,0.184,2.3856,101022.35
-120.46,32.98,22.1,2707.0,634.0,2981.0,1003.0,6.9594,1,2.6989,0.2342,2.9723,398409.9
-121.94,32.94,27.3,1000.0,224.0,1776.0,817.0,5.8369,1,1.2239,0.2242,2.1734,311428.78
-120.61,38.59,24.0,1299.0,200.0,4130.0,1301.0,4.3273,1,0.9988,0.1538,3.1745,202547.26
-123.24,37.7,24.3,1203.0,241.0,1670.0,543.0,6.1376,0,2.2156,0.2001,3.0753,265965.26
-114.6,34.0,11.9,2411.0,560.0,951.0,390.0,3.7308,0,6.1868,0.2323,2.4406,242000.69
-118.59,37.7,22.5,1635.0,338.0,448.0,162.0,5.2737,3,10.0866,0.2069,2.7659,357238.48
-123.07,41.71,26.3,769.0,136.0,768.0,247.0,3.7143,0,3.1133,0.1768,3.1105,218885.69
-120.81,38.48,39.0,725.0,110.0,2180.0,959.0,5.446,0,0.7561,0.1517,2.2731,256532.35
-118.86,36.77,8.1,1449.0,250.0,2468.0,819.0,5.9068,1,1.7701,0.1727,3.0145,342405.72
-119.0,40.33,30.2,671.0,142.0,219.0,109.0,4.6428,2,6.1862,0.2112,2.0158,310291.39
-123.99,34.54,34.8,1353.0,237.0,704.0,343.0,6.7317,2,3.943,0.1753,2.0512,392962.96
-114.8,36.44,20.5,2163.0,327.0,1589.0,606.0,4.2531,1,3.5721,0.1511,2.6243,282170.04
-121.59,37.51,29.0,790.0,124.0,1277.0,574.0,5.6632,0,1.3768,0.157,2.2249,252901.79
-124.19,37.29,37.2,3274.0,616.0,593.0,274.0,2.7691,0,11.9673,0.188,2.1674,125259.78
-123.58,41.21,24.7,4762.0,936.0,3678.0,1515.0,3.9801,1,3.1444,0.1965,2.4283,180222.76
-118.52,35.29,18.0,3860.0,872.0,2244.0,1037.0,4.6519,1,3.722,0.2259,2.1642,274318.84
-122.97,33.07,43.1,2888.0,589.0,6338.0,2910.0,10.3502,3,0.9923,0.2041,2.1782,500001.0
-123.93,41.16,51.4,2429.0,554.0,828.0,412.0,5.5214,2,5.896,0.2279,2.01,309085.14
-120.54,34.58,12.0,2139.0,353.0,313.0,112.0,5.1703,1,19.0802,0.165,2.7951,334917.04
-118.1,36.11,46.4,2342.0,433.0,1229.0,584.0,7.835,1,4.0098,0.185,2.1034,500001.0
-123.23,37.54,28.8,1184.0,239.0,5489.0,2381.0,3.2228,0,0.4971,0.2017,2.305,164330.81
-121.2,41.72,23.8,1777.0,269.0,1276.0,427.0,6.3226,0,4.1611,0.1516,2.9882,337814.81
-120.16,37.58,46.6,2006.0,494.0,1776.0,589.0,6.2192,0,3.4047,0.2461,3.0131,365558.55
-122.75,36.75,47.4,2832.0,686.0,1614.0,739.0,3.7163,2,3.8343,0.2423,2.1858,129811.61
-119.27,38.03,14.9,594.0,129.0,384.0,147.0,6.5063,0,4.0495,0.2164,2.6205,323678.18
-123.49,41.68,19.3,2096.0,359.0,511.0,243.0,2.5056,2,8.6267,0.1713,2.1036,185930.73
-123.88,40.24,44.4,3802.0,623.0,699.0,282.0,6.3191,0,13.4969,0.1638,2.4824,366754.88
-119.13,34.13,26.0,1186.0,283.0,881.0,319.0,11.8363,1,3.7216,0.2388,2.7663,500001.0
-121.86,40.1,15.7,1675.0,299.0,2416.0,1138.0,7.3414,2,1.4722,0.1788,2.1242,362460.31
-123.39,40.45,50.1,491.0,92.0,594.0,287.0,5.0951,0,1.7119,0.1877,2.0714,210904.55
-120.09,39.04,12.1,1894.0,359.0,154.0,61.0,3.7335,0,31.0322,0.1896,2.5304,435625.67
-115.16,38.72,32.1,638.0,109.0,548.0,218.0,11.8515,1,2.9247,0.1713,2.513,500001.0
-117.08,36.69,22.8,1227.0,273.0,760.0,367.0,1.5786,3,3.3425,0.2225,2.0701,128127.97
-116.16,38.58,24.0,1747.0,363.0,3210.0,1182.0,3.7979,1,1.4785,0.2075,2.7164,116155.41
-115.6,39.48,6.4,1182.0,282.0,571.0,244.0,4.5635,0,4.8523,0.2389,2.3415,252404.97
-114.58,33.7,14.1,1612.0,277.0,77.0,24.0,3.6785,1,67.5027,0.1719,3.2402,500001.0
-116.69,34.96,9.5,2348.0,432.0,512.0,256.0,4.0447,1,9.1787,0.184,2.0007,227687.57
-118.24,34.37,39.2,1760.0,351.0,1109.0,363.0,8.8625,0,4.8502,0.1995,3.0573,483604.62
-120.68,40.46,36.6,1996.0,394.0,168.0,56.0,4.0316,0,35.3423,0.1972,2.98,359487.22
-122.53,38.94,41.5,488.0,121.0,1748.0,578.0,6.226,0,0.8448,0.2482,3.024,353657.98
-117.46,36.78,36.7,1619.0,339.0,1578.0,488.0,4.7351,0,3.3171,0.2096,3.2321,204613.25
-114.36,40.31,7.6,382.0,73.0,1111.0,505.0,3.7427,0,0.756,0.191,2.197,195406.57
-119.66,39.28,50.9,1370.0,245.0,1636.0,638.0,9.8517,0,2.1475,0.1785,2.5632,468838.2
-117.08,41.14,10.6,6561.0,1363.0,755.0,297.0,4.0467,2,22.1064,0.2077,2.5441,364480.48
-119.38,33.26,18.9,3483.0,713.0,645.0,319.0,9.0691,3,10.9116,0.2047,2.0221,500001.0
-120.01,37.33,37.1,666.0,134.0,664.0,228.0,8.0542,0,2.9171,0.2008,2.9084,404728.91
-120.23,39.19,8.2,1236.0,302.0,847.0,264.0,3.1088,1,4.6882,0.2444,3.2124,187070.5
-119.28,34.49,9.7,1599.0,320.0,5489.0,2314.0,4.7872,0,0.6907,0.2004,2.372,197296.83
-120.67,35.62,45.7,2577.0,445.0,598.0,232.0,14.9355,1,11.1048,0.1728,2.5771,500001.0
-116.83,36.48,17.9,3279.0,543.0,2018.0,686.0,3.8349,1,4.7773,0.1656,2.9391,237891.48
-115.57,40.01,34.9,5657.0,1363.0,504.0,199.0,6.8591,0,28.4387,0.241,2.5317,500001.0
-115.49,37.18,44.8,927.0,232.0,1077.0,364.0,7.0783,1,2.5499,0.2498,2.9629,343535.26
-122.06,37.18,50.6,2106.0,441.0,1034.0,508.0,3.8716,3,4.1444,0.2092,2.0357,276187.96
-115.36,36.59,11.7,526.0,117.0,72.0,35.0,7.0205,0,15.1764,0.2227,2.0878,434230.94
-120.92,34.69,7.3,2409.0,463.0,1205.0,487.0,2.4541,1,4.9418,0.192,2.4719,159874.85
-121.24,41.23,38.8,2553.0,603.0,622.0,242.0,7.7197,0,10.5335,0.2362,2.565,453712.75
-117.05,35.53,10.6,1834.0,339.0,272.0,97.0,5.2717,1,18.9247,0.1847,2.8064,399911.99
-121.29,37.88,30.6,2857.0,434.0,1313.0,584.0,1.8167,0,4.8944,0.1519,2.2486,83791.28
-123.82,33.94,28.2,989.0,152.0,2574.0,843.0,4.2138,3,1.1736,0.1538,3.0528,216726.96
-120.6,36.63,29.6,718.0,167.0,1110.0,497.0,2.3771,0,1.4455,0.2326,2.2345,93056.38
-117.11,41.04,34.1,929.0,179.0,2503.0,979.0,3.1795,1,0.949,0.1921,2.5562,145450.11
-121.07,41.91,44.4,2343.0,578.0,6068.0,2506.0,4.0848,3,0.9347,0.2468,2.4212,246685.99
-118.03,35.94,14.9,4525.0,868.0,1052.0,460.0,6.9149,2,9.828,0.1918,2.2855,394668.13
-117.72,33.99,29.3,991.0,242.0,1314.0,586.0,2.8204,3,1.6919,0.2446,2.242,239430.58
-116.98,35.5,18.2,1121.0,221.0,1418.0,618.0,4.0109,1,1.8125,0.1971,2.2934,197676.62
-115.34,35.62,17.3,1960.0,435.0,2140.0,774.0,2.7124,0,2.5323,0.2222,2.7653,155432.4
-120.01,38.6,2.0,20178.0,3618.0,617.0,204.0,3.2457,1,99.1285,0.1793,3.032,500001.0
-122.68,37.21,31.6,1322.0,271.0,2544.0,915.0,10.2762,1,1.4446,0.2049,2.7807,458686.77
-121.15,39.77,50.6,3550.0,648.0,2574.0,862.0,5.6615,0,4.1188,0.1826,2.9859,217245.11
-120.01,39.14,39.8,1596.0,347.0,1438.0,678.0,2.4819,2,2.3518,0.2177,2.1192,197067.17
-117.18,34.9,13.4,1239.0,214.0,3613.0,1131.0,8.8401,3,1.0952,0.1728,3.1948,437183.43
-124.22,39.92,37.5,713.0,132.0,2569.0,1064.0,8.55,2,0.6698,0.1858,2.4132,414614.22
-121.18,40.51,16.2,1462.0,312.0,462.0,224.0,4.2935,0,6.5352,0.2134,2.0639,247668.38
-116.52,38.17,39.4,3276.0,591.0,1125.0,557.0,7.4963,0,5.8849,0.1804,2.0209,331614.9
-117.61,41.27,44.6,983.0,175.0,2135.0,1019.0,11.3189,0,0.9656,0.1779,2.096,380364.83
-117.0,39.91,18.1,1934.0,364.0,2572.0,1029.0,5.1455,1,1.8796,0.188,2.4997,241464.51
-116.2,38.14,1.1,995.0,211.0,142.0,60.0,3.1699,1,16.6269,0.2122,2.3655,233960.95
-116.49,41.07,16.6,1350.0,247.0,1006.0,332.0,7.3981,0,4.07,0.1833,3.0346,343074.81
-117.5,38.19,11.5,626.0,121.0,2957.0,1013.0,3.5649,1,0.6186,0.1935,2.9205,159286.6
-119.94,37.44,32.5,9162.0,1393.0,2508.0,863.0,3.5366,0,10.6113,0.1521,2.9051,232764.92
-114.47,35.89,15.8,2241.0,493.0,324.0,132.0,3.197,0,16.9855,0.22,2.4576,281997.21
-118.64,40.85,2.8,1439.0,333.0,524.0,215.0,6.8569,1,6.6879,0.2312,2.4339,392513.33
-122.31,33.69,28.1,4463.0,1039.0,1525.0,523.0,8.2813,0,8.5263,0.2327,2.9133,440398.79
-121.41,37.0,45.6,1697.0,348.0,1002.0,339.0,4.234,1,5.0091,0.205,2.958,295261.91
-117.39,37.6,24.0,2493.0,480.0,913.0,412.0,9.1224,0,6.0586,0.1925,2.2176,479755.5
-115.07,37.76,20.2,5398.0,910.0,1132.0,396.0,4.053,0,13.6464,0.1686,2.8626,312851.54
-122.56,38.67,10.1,5073.0,1094.0,905.0,377.0,4.6678,1,13.4469,0.2156,2.3994,321467.53
-123.52,37.3,20.8,812.0,169.0,840.0,287.0,3.099,2,2.8321,0.2077,2.9287,197774.17
-115.5,34.96,17.9,1824.0,352.0,1760.0,707.0,3.8304,1,2.5793,0.193,2.4883,187340.36
-115.16,40.6,51.7,4420.0,935.0,2072.0,879.0,8.3116,0,5.0311,0.2115,2.3578,427996.61
-121.58,38.73,2.6,848.0,208.0,1169.0,579.0,3.7953,0,1.4644,0.2454,2.0191,163780.82
-120.56,40.62,13.2,1510.0,247.0,3110.0,1006.0,3.2861,0,1.5004,0.1636,3.0914,115057.18
-117.72,35.14,4.5,1471.0,363.0,689.0,304.0,3.0842,0,4.8426,0.2465,2.267,149789.72
-121.04,38.53,44.7,2568.0,532.0,1168.0,522.0,1.9791,0,4.9189,0.207,2.2378,82290.23
-115.54,39.26,22.3,3171.0,739.0,933.0,321.0,3.0405,0,9.8693,0.2332,2.9031,195189.29
-123.27,36.15,41.6,4044.0,1009.0,339.0,129.0,2.3972,1,31.2896,0.2494,2.6236,367373.74
-123.97,40.18,36.3,1916.0,465.0,1717.0,758.0,3.5117,2,2.5259,0.2428,2.2633,165204.17
-122.26,32.56,48.3,873.0,166.0,2747.0,1215.0,4.3881,2,0.718,0.1899,2.2607,306054.99
-121.48,38.14,2.2,1411.0,276.0,2151.0,861.0,4.2894,0,1.639,0.1958,2.4988,150712.36
-123.22,38.31,11.6,862.0,182.0,1350.0,593.0,5.478,0,1.4537,0.2106,2.2753,212225.34
-123.69,37.56,36.8,1122.0,240.0,323.0,132.0,6.1007,1,8.4972,0.2138,2.4479,344658.71
-116.76,38.47,30.8,2970.0,513.0,1901.0,614.0,2.9454,0,4.833,0.1728,3.0936,133957.13
-122.7,34.11,36.4,662.0,162.0,4759.0,2168.0,9.4654,3,0.3055,0.2448,2.1955,482332.99
-115.17,38.98,30.3,1228.0,286.0,1004.0,354.0,6.9635,1,3.4708,0.2328,2.8378,335233.89
-120.66,35.7,30.6,3373.0,550.0,1206.0,597.0,7.443,0,5.6529,0.163,2.0213,417660.56
-117.62,36.79,48.6,2920.0,727.0,3029.0,1396.0,4.887,0,2.0906,0.2491,2.169,182238.53
-122.09,35.67,48.0,1031.0,257.0,1182.0,534.0,7.333,3,1.9323,0.2496,2.2147,396541.46
-121.94,37.0,2.9,963.0,179.0,951.0,436.0,12.704,0,2.2066,0.1854,2.1799,500001.0
-118.58,38.39,22.1,5447.0,1279.0,1097.0,414.0,8.1178,0,13.1535,0.2348,2.649,491936.78
-118.72,40.43,27.0,2350.0,414.0,2070.0,650.0,6.9247,0,3.6185,0.1761,3.1861,288583.93
-116.63,37.09,19.3,1023.0,170.0,2297.0,872.0,1.6468,1,1.1741,0.166,2.6344,139496.23
-116.74,35.58,3.5,1757.0,414.0,199.0,73.0,6.8223,0,24.1414,0.2354,2.7396,500001.0
-117.62,37.13,25.1,3868.0,797.0,1884.0,647.0,5.7603,2,5.9782,0.2061,2.911,335994.88
-119.84,39.02,50.8,967.0,151.0,1243.0,457.0,3.8,1,2.1156,0.1561,2.72,223461.3
-115.41,35.8,4.7,953.0,222.0,583.0,252.0,3.611,1,3.7798,0.2333,2.312,208324.5
-118.1,36.44,42.7,2110.0,397.0,3445.0,1077.0,7.2583,2,1.9585,0.1883,3.198,383379.85
-114.41,37.84,11.0,702.0,117.0,1851.0,671.0,10.6323,1,1.0459,0.1669,2.7592,500001.0
-116.12,35.31,30.4,1129.0,229.0,385.0,138.0,4.6353,1,8.1695,0.2027,2.7882,324668.31
-123.91,34.51,20.7,1333.0,263.0,1981.0,678.0,3.8962,3,1.9677,0.197,2.924,266485.42
-121.13,33.86,18.8,282.0,65.0,2796.0,1341.0,3.1315,0,0.2099,0.2304,2.0853,154577.65
-118.61,35.86,45.4,1916.0,379.0,591.0,278.0,2.2845,1,6.8852,0.1979,2.1227,100519.8
-117.11,32.99,50.6,2776.0,601.0,1303.0,562.0,4.701,0,4.9422,0.2164,2.3206,233059.86
-118.82,38.03,20.7,7081.0,1313.0,1026.0,474.0,7.0747,1,14.9426,0.1854,2.166,383834.36
-116.46,34.2,33.7,2745.0,442.0,1111.0,491.0,6.3851,0,5.5936,0.161,2.264,350254.54
-121.51,36.09,29.4,882.0,136.0,850.0,267.0,3.0423,1,3.3065,0.1543,3.1868,225647.95
-122.5,35.07,4.9,1318.0,240.0,770.0,357.0,6.4132,2,3.6957,0.1821,2.1593,382833.29
-123.81,38.47,3.1,6653.0,1443.0,1801.0,706.0,4.4645,2,9.4301,0.2169,2.5528,346791.12
-118.59,40.54,40.4,2484.0,375.0,1201.0,482.0,2.4459,1,5.153,0.1511,2.4913,141433.47
-117.44,38.5,21.1,3766.0,659.0,2036.0,1009.0,1.91,0,3.7304,0.1749,2.0172,81868.57
-121.08,37.64,16.7,1210.0,200.0,2590.0,1271.0,5.454,1,0.9525,0.1651,2.0386,356169.99
-118.19,38.84,51.3,1554.0,305.0,3974.0,1421.0,11.2222,3,1.0937,0.1962,2.7964,500001.0
-123.83,32.82,5.3,1723.0,387.0,597.0,224.0,1.9518,2,7.7062,0.2246,2.6704,182450.19
-123.35,33.7,14.7,3443.0,707.0,3123.0,953.0,5.9233,3,3.615,0.2053,3.2783,332566.59
-117.3,33.43,44.7,1340.0,282.0,1586.0,610.0,4.7138,0,2.1963,0.2108,2.6001,185350.31
-120.65,33.46,22.2,2757.0,674.0,1273.0,456.0,4.5204,3,6.0477,0.2446,2.7923,318830.35
-117.61,34.99,30.8,1807.0,354.0,1425.0,441.0,6.5281,1,4.1014,0.1957,3.235,222213.84
-116.0,37.55,3.5,773.0,179.0,987.0,360.0,3.3717,2,2.1499,0.2314,2.7423,161328.43
-115.79,33.62,47.9,1804.0,333.0,305.0,128.0,7.2264,0,14.1327,0.1844,2.3922,466152.72
-122.62,41.34,8.0,3917.0,830.0,2129.0,806.0,7.6388,1,4.8608,0.212,2.6417,392292.22
-119.47,40.58,11.9,1816.0,412.0,1748.0,605.0,7.9878,1,2.9994,0.2268,2.8868,351880.37
-116.98,41.68,9.0,1436.0,334.0,1406.0,443.0,7.0373,1,3.243,0.2327,3.1751,326942.26
-116.58,32.94,26.4,4898.0,843.0,339.0,156.0,3.3283,0,31.3667,0.1722,2.1692,475955.74
-116.47,40.55,42.7,2375.0,417.0,1262.0,434.0,4.2976,0,5.4689,0.1755,2.9058,280368.43
-122.06,40.1,14.6,687.0,129.0,1572.0,741.0,3.0759,0,0.9278,0.1877,2.1223,157400.27
-122.42,41.03,8.3,1477.0,259.0,4856.0,1817.0,4.0172,2,0.813,0.175,2.6731,175769.6
-118.43,37.51,21.9,2181.0,445.0,1491.0,725.0,4.0289,0,3.0096,0.204,2.0578,221259.81
-116.91,39.95,51.1,2132.0,492.0,272.0,135.0,7.096,0,15.7482,0.2307,2.0064,458195.02
-121.15,33.02,1.6,2585.0,428.0,1659.0,682.0,4.8293,0,3.7904,0.1653,2.4324,230959.88
-123.3,33.25,26.7,1615.0,308.0,2809.0,1142.0,2.1117,1,1.4145,0.1907,2.4607,171802.58
-117.15,33.66,35.1,1559.0,347.0,843.0,314.0,5.8184,1,4.9714,0.2227,2.6877,292229.9
-121.34,41.15,42.1,1826.0,402.0,319.0,153.0,4.2817,1,11.9215,0.2204,2.0855,314754.39
-122.68,33.12,39.1,3153.0,548.0,4914.0,1760.0,7.6524,1,1.792,0.1739,2.7925,379800.83
-122.87,33.48,4.8,1120.0,242.0,1209.0,505.0,6.376,3,2.2154,0.216,2.391,382574.38
-121.19,41.3,24.6,1719.0,424.0,714.0,303.0,3.6507,1,5.6706,0.2467,2.3546,235143.26
-118.4,33.55,5.0,2151.0,457.0,2077.0,1016.0,5.5622,3,2.1175,0.2126,2.0447,330214.53
-120.75,40.72,32.6,1241.0,227.0,520.0,200.0,10.741,1,6.1944,0.1827,2.597,500001.0
-124.14,39.97,4.9,2499.0,504.0,518.0,183.0,2.0233,1,13.6734,0.2015,2.8335,310394.54
-123.38,32.92,3.5,2308.0,424.0,809.0,302.0,6.7476,0,7.6437,0.1838,2.6783,400354.25
-121.43,32.75,16.6,425.0,86.0,1328.0,585.0,3.2561,0,0.7269,0.2032,2.2721,121307.47
-117.73,37.57,48.9,1851.0,433.0,674.0,233.0,2.6475,0,7.9316,0.2341,2.8881,125771.88
-123.36,41.92,37.2,4876.0,797.0,1716.0,685.0,4.7069,1,7.1233,0.1634,2.5068,186773.35
-118.72,40.81,1.2,5154.0,986.0,1906.0,589.0,4.5566,1,8.7445,0.1913,3.2342,298610.54
-123.15,35.46,15.5,2915.0,622.0,1074.0,453.0,4.9813,1,6.4352,0.2134,2.3702,304450.31
-122.23,36.18,1.9,4398.0,864.0,936.0,374.0,4.8345,1,11.7695,0.1965,2.5041,390601.56
-122.62,36.19,16.0,1624.0,371.0,2159.0,849.0,3.0454,1,1.9134,0.2282,2.5432,97836.35
-123.68,39.45,36.0,2694.0,448.0,1766.0,609.0,7.3541,2,4.4238,0.1661,2.9002,357766.04
-117.61,35.75,39.7,2028.0,482.0,465.0,206.0,3.9612,1,9.8664,0.2375,2.265,237468.2
-119.7,33.93,42.0,2887.0,716.0,2915.0,1401.0,12.8583,1,2.0602,0.2478,2.0802,500001.0
-116.01,39.57,47.4,6577.0,1223.0,2032.0,735.0,6.6216,0,8.949,0.186,2.7647,367351.48
-123.36,36.85,19.7,3647.0,589.0,714.0,355.0,7.8977,2,10.2725,0.1614,2.0102,386745.95
-122.9,33.26,45.0,1423.0,354.0,295.0,95.0,5.4414,0,14.9974,0.2488,3.1075,340049.44
-121.27,39.97,38.1,5466.0,1012.0,1383.0,492.0,12.7228,1,11.1068,0.1851,2.8098,500001.0
-116.66,38.05,28.4,2151.0,428.0,1316.0,470.0,7.2782,0,4.5791,0.1992,2.8018,421358.02
-121.28,37.14,49.7,2853.0,497.0,1355.0,591.0,9.5569,1,4.8263,0.1743,2.2917,500001.0
-120.25,38.88,49.3,1533.0,238.0,3309.0,1052.0,6.98,1,1.4571,0.1555,3.1457,327956.28
-121.32,37.3,46.8,3030.0,492.0,1071.0,448.0,5.452,2,6.7667,0.1625,2.3931,342910.23
-123.54,38.64,11.3,2391.0,415.0,1494.0,726.0,4.7136,1,3.2922,0.1738,2.0575,191234.41
-114.92,40.7,11.6,3993.0,993.0,1720.0,834.0,5.7165,2,4.7874,0.2488,2.0625,322263.77
-118.84,38.31,47.0,1272.0,292.0,768.0,383.0,4.6597,2,3.3237,0.2296,2.0073,256983.73
-116.44,38.75,21.3,3517.0,676.0,2043.0,954.0,7.9709,2,3.6851,0.1921,2.1402,484038.24
-117.74,38.32,41.7,328.0,60.0,3257.0,1149.0,5.7004,2,0.2855,0.1819,2.8352,283874.34
-119.19,37.54,36.0,1175.0,193.0,787.0,262.0,7.3741,0,4.4807,0.1644,3.0027,355340.03
-123.45,34.16,39.9,705.0,140.0,254.0,79.0,6.5455,2,8.8805,0.1985,3.2054,359454.93
-117.9,35.7,2.3,2290.0,551.0,582.0,213.0,4.2249,0,10.7583,0.2407,2.7326,207654.44
-122.79,39.06,22.9,3544.0,884.0,1156.0,565.0,3.5287,3,6.2709,0.2493,2.045,221459.45
-120.19,36.54,44.7,1796.0,431.0,311.0,128.0,7.949,0,13.9907,0.2402,2.4229,454423.78
-118.03,36.36,26.0,4670.0,731.0,722.0,266.0,7.0367,2,17.5337,0.1566,2.7122,469145.06
-116.5,39.68,36.2,1051.0,174.0,1125.0,339.0,3.947,2,3.1034,0.1658,3.3201,259143.98
-117.47,32.59,39.6,678.0,111.0,1832.0,761.0,1.8033,0,0.8913,0.1642,2.4092,65232.76
-117.61,38.93,7.2,3000.0,498.0,2409.0,1188.0,6.8775,3,2.5253,0.1662,2.0282,383493.64
-122.85,37.14,8.9,4102.0,666.0,1453.0,725.0,9.2434,0,5.6572,0.1624,2.0037,458783.35
-120.87,36.09,38.0,1947.0,311.0,956.0,392.0,3.153,0,4.9691,0.1596,2.4416,190269.12
-123.92,35.74,3.8,6474.0,1198.0,794.0,370.0,6.1506,0,17.5126,0.185,2.1483,394304.62
-117.13,34.17,18.4,2581.0,428.0,1050.0,340.0,9.1088,0,7.5926,0.1658,3.0877,500001.0
-114.79,35.69,47.8,2388.0,393.0,2083.0,1038.0,3.527,0,2.3017,0.1645,2.0071,169698.81
-121.7,36.22,30.3,1338.0,271.0,1677.0,683.0,1.9062,2,1.9579,0.2024,2.4544,161182.53
-123.47,36.66,47.4,726.0,124.0,1122.0,423.0,9.5217,2,1.7151,0.1703,2.6508,500001.0
-119.58,38.87,16.8,1500.0,226.0,3152.0,1180.0,2.2684,1,1.2717,0.1506,2.6721,84043.54
-115.75,36.81,33.5,5468.0,1201.0,844.0,390.0,5.3896,1,14.0247,0.2196,2.1637,348615.03
-118.81,40.03,15.6,2067.0,378.0,2622.0,1276.0,6.5293,1,1.6194,0.1829,2.0547,262185.0
-123.88,38.56,6.7,1375.0,308.0,771.0,381.0,4.3468,1,3.6053,0.2237,2.0225,228452.51
-114.57,34.32,51.5,960.0,230.0,451.0,189.0,14.5581,0,5.0661,0.2393,2.3834,500001.0
-116.03,35.15,10.0,2636.0,639.0,1165.0,475.0,5.2475,0,5.5523,0.2425,2.4527,231301.53
-123.03,33.29,10.6,823.0,138.0,259.0,93.0,6.4345,2,8.8402,0.1678,2.779,415130.7
-115.1,41.44,43.9,2321.0,504.0,867.0,380.0,4.1099,0,6.106,0.2173,2.2803,268000.33
-119.83,40.88,41.9,1309.0,206.0,2090.0,688.0,5.942,0,1.9026,0.1575,3.037,300741.82
-120.62,33.34,50.9,1506.0,296.0,2065.0,1029.0,6.1466,1,1.4644,0.1963,2.0071,385210.43
-119.72,37.94,4.7,2834.0,546.0,3200.0,1526.0,4.4068,2,1.8567,0.1927,2.0967,180402.12
-115.97,41.58,5.8,930.0,158.0,624.0,264.0,3.1403,1,3.516,0.1703,2.3609,196149.16
-117.73,39.57,23.9,1816.0,413.0,467.0,180.0,2.5135,2,10.0837,0.2275,2.59,204464.28
-123.76,37.17,31.2,621.0,150.0,1852.0,872.0,3.4602,3,0.7121,0.2413,2.1248,200555.43
-114.74,34.81,2.9,1670.0,294.0,604.0,255.0,11.4692,1,6.5483,0.1758,2.3692,500001.0
-122.87,35.17,9.1,2560.0,448.0,1304.0,626.0,2.1051,1,4.0878,0.1749,2.0821,154277.0
-116.86,39.47,36.9,3146.0,533.0,483.0,180.0,11.1571,3,17.487,0.1696,2.6837,500001.0
-117.96,39.89,35.1,4000.0,875.0,762.0,359.0,12.4745,1,11.1473,0.2187,2.125,500001.0
-122.47,37.52,5.6,2867.0,446.0,739.0,222.0,4.8738,0,12.898,0.1556,3.3242,251909.43
-122.64,33.68,48.5,1360.0,213.0,1085.0,365.0,10.6317,1,3.7213,0.1564,2.968,500001.0
-115.61,41.33,14.0,509.0,85.0,1001.0,458.0,4.879,1,1.1123,0.1674,2.1864,235344.58
-120.14,40.49,46.2,3617.0,740.0,1310.0,596.0,4.0876,0,6.0664,0.2046,2.1963,184689.89
-117.78,33.86,48.1,1252.0,219.0,1311.0,511.0,3.5258,0,2.4499,0.1753,2.5655,186642.36
-119.29,33.07,26.0,657.0,163.0,1601.0,536.0,4.1368,3,1.2254,0.2487,2.9869,238226.93
-117.05,37.58,22.0,6702.0,1270.0,836.0,259.0,6.4846,2,25.8422,0.1895,3.2233,486827.96
-119.54,35.21,15.2,1733.0,341.0,1620.0,593.0,4.8407,0,2.9235,0.197,2.7323,278978.31
-121.46,35.21,42.2,2546.0,399.0,2502.0,1070.0,3.9359,0,2.38,0.1565,2.3389,142384.55
-120.7,33.36,11.0,2121.0,468.0,432.0,164.0,2.7605,1,12.9603,0.2206,2.6421,285955.8
-115.72,41.51,32.7,1790.0,410.0,494.0,233.0,2.3821,3,7.6656,0.2289,2.1174,209675.78
-119.65,40.35,29.9,1379.0,253.0,1929.0,621.0,2.6115,2,2.2196,0.1834,3.1046,143106.87
-122.21,33.61,13.7,1202.0,267.0,2063.0,711.0,3.4366,0,1.6907,0.2226,2.9023,168110.02
-114.97,40.79,51.1,8586.0,1483.0,845.0,377.0,15.0,1,22.7496,0.1728,2.2382,500001.0
-116.35,38.97,44.2,652.0,150.0,1777.0,770.0,8.7146,1,0.8465,0.2298,2.3077,406652.92
-123.79,35.6,2.0,1335.0,273.0,807.0,315.0,9.8413,0,4.2387,0.2042,2.5627,392611.8
-114.32,40.74,22.5,970.0,184.0,1079.0,524.0,5.1293,0,1.8507,0.1897,2.0588,256791.34
-117.37,38.17,19.3,2598.0,577.0,1078.0,333.0,2.9225,1,7.7965,0.222,3.2345,277212.4
-122.74,40.53,46.0,1353.0,286.0,1207.0,385.0,2.1722,1,3.5147,0.2115,3.134,113479.13
-121.97,36.96,14.5,1275.0,259.0,3331.0,1017.0,6.2623,3,1.2539,0.2032,3.2759,330864.38
